datetime,open,high,low,close,volume
2008-01-18,0.8776,0.8851,0.8699,0.879,0
2008-01-21,0.8811,0.8817,0.8578,0.8583,0
2008-01-22,0.8584,0.8718,0.8513,0.8702,0
2008-01-23,0.8701,0.8747,0.861,0.8733,0
2008-01-24,0.8732,0.8831,0.8691,0.8823,0
2008-01-25,0.8825,0.8853,0.8772,0.8795,0
2008-01-28,0.8801,0.8894,0.8769,0.8886,0
2008-01-29,0.8885,0.8903,0.8858,0.8874,0
2008-01-30,0.8875,0.9014,0.8859,0.8909,0
2008-01-31,0.891,0.8981,0.8819,0.8956,0
2008-02-01,0.8957,0.9046,0.8943,0.9042,0
2008-02-04,0.9025,0.91,0.9023,0.908,0
2008-02-05,0.9077,0.909,0.894,0.8958,0
2008-02-06,0.8959,0.8998,0.8907,0.8944,0
2008-02-07,0.8937,0.8974,0.8874,0.8951,0
2008-02-08,0.895,0.8985,0.8915,0.8955,0
2008-02-11,0.8964,0.9057,0.8955,0.9039,0
2008-02-12,0.904,0.9084,0.9021,0.9037,0
2008-02-13,0.9038,0.9045,0.8922,0.8964,0
2008-02-14,0.8963,0.9064,0.8963,0.9016,0
2008-02-15,0.9017,0.9096,0.9002,0.909,0
2008-02-18,0.9077,0.9152,0.9068,0.9149,0
2008-02-19,0.915,0.9236,0.9148,0.9206,0
2008-02-20,0.9205,0.9211,0.9111,0.9195,0
2008-02-21,0.9194,0.9206,0.9164,0.9202,0
2008-02-22,0.9201,0.9249,0.9171,0.9239,0
2008-02-25,0.9232,0.9277,0.9216,0.9275,0
2008-02-26,0.9276,0.9348,0.9252,0.9343,0
2008-02-27,0.9344,0.943,0.9318,0.9406,0
2008-02-28,0.9405,0.9496,0.9367,0.9475,0
2008-02-29,0.9476,0.9485,0.9303,0.9307,0
2008-03-03,0.9306,0.9419,0.9286,0.9399,0
2008-03-04,0.9398,0.94,0.9217,0.9251,0
2008-03-05,0.9252,0.9365,0.9228,0.9343,0
2008-03-06,0.9344,0.9382,0.9245,0.9266,0
2008-03-07,0.9265,0.9375,0.926,0.9267,0
2008-03-10,0.9271,0.9311,0.9156,0.9178,0
2008-03-11,0.9176,0.9309,0.9147,0.9296,0
2008-03-12,0.9294,0.9366,0.9275,0.9346,0
2008-03-13,0.9345,0.947,0.9329,0.9453,0
2008-03-14,0.9451,0.9463,0.9353,0.9374,0
2008-03-17,0.941,0.9446,0.9128,0.9214,0
2008-03-18,0.9216,0.9326,0.9167,0.9299,0
2008-03-19,0.9301,0.9353,0.9116,0.9138,0
2008-03-20,0.9139,0.9166,0.8953,0.8996,0
2008-03-21,0.8997,0.9031,0.8989,0.9021,0
2008-03-24,0.8992,0.9095,0.8979,0.9089,0
2008-03-25,0.9086,0.9177,0.9085,0.9168,0
2008-03-26,0.9166,0.9241,0.9121,0.9198,0
2008-03-27,0.92,0.9252,0.9166,0.92,0
2008-03-28,0.9201,0.9242,0.9151,0.9174,0
2008-03-31,0.9165,0.9181,0.9104,0.9135,0
2008-04-01,0.9131,0.9147,0.9031,0.9073,0
2008-04-02,0.9072,0.9158,0.9055,0.9141,0
2008-04-03,0.9142,0.9177,0.9092,0.9148,0
2008-04-04,0.9155,0.9228,0.9099,0.9228,0
2008-04-07,0.9209,0.9284,0.9178,0.925,0
2008-04-08,0.9251,0.9321,0.9242,0.931,0
2008-04-09,0.9311,0.932,0.9261,0.9294,0
2008-04-10,0.9295,0.9346,0.929,0.9317,0
2008-04-11,0.9316,0.934,0.9273,0.9278,0
2008-04-14,0.9256,0.9272,0.9205,0.927,0
2008-04-15,0.9269,0.9307,0.9233,0.9264,0
2008-04-16,0.9265,0.9401,0.925,0.9393,0
2008-04-17,0.9391,0.9394,0.9337,0.9359,0
2008-04-18,0.9361,0.9395,0.9271,0.9348,0
2008-04-21,0.9335,0.9443,0.9328,0.9423,0
2008-04-22,0.9422,0.9473,0.9391,0.945,0
2008-04-23,0.9452,0.9541,0.9449,0.9474,0
2008-04-24,0.9475,0.9483,0.9373,0.939,0
2008-04-25,0.9389,0.942,0.929,0.9334,0
2008-04-28,0.9341,0.9403,0.9334,0.9381,0
2008-04-29,0.9382,0.9393,0.9293,0.9326,0
2008-04-30,0.9328,0.9472,0.9312,0.943,0
2008-05-01,0.9433,0.9442,0.9305,0.9324,0
2008-05-02,0.9325,0.9385,0.9275,0.9346,0
2008-05-05,0.9348,0.9468,0.9342,0.9464,0
2008-05-06,0.9463,0.9506,0.9432,0.9498,0
2008-05-07,0.95,0.9505,0.9407,0.9422,0
2008-05-08,0.9421,0.9455,0.9349,0.9432,0
2008-05-09,0.9436,0.9455,0.9384,0.9435,0
2008-05-12,0.9412,0.9478,0.9356,0.947,0
2008-05-13,0.9471,0.9476,0.9384,0.9399,0
2008-05-14,0.94,0.9425,0.9303,0.9333,0
2008-05-15,0.9334,0.9418,0.9291,0.9401,0
2008-05-16,0.9399,0.9559,0.9392,0.9556,0
2008-05-19,0.9558,0.9562,0.951,0.9529,0
2008-05-20,0.9536,0.9618,0.9517,0.9583,0
2008-05-21,0.9582,0.9653,0.9557,0.9631,0
2008-05-22,0.9627,0.9648,0.9543,0.9564,0
2008-05-23,0.9563,0.9636,0.9553,0.9591,0
2008-05-26,0.9593,0.9617,0.9581,0.9603,0
2008-05-27,0.9602,0.9635,0.958,0.9587,0
2008-05-28,0.9588,0.9628,0.9562,0.962,0
2008-05-29,0.9619,0.9636,0.9535,0.9551,0
2008-05-30,0.9553,0.9578,0.9512,0.9558,0
2008-06-02,0.9547,0.9567,0.9501,0.9554,0
2008-06-03,0.9553,0.9612,0.9508,0.951,0
2008-06-04,0.9511,0.9629,0.9486,0.9563,0
2008-06-05,0.9562,0.9592,0.9511,0.9575,0
2008-06-06,0.9578,0.9643,0.9564,0.9625,0
2008-06-09,0.9618,0.9646,0.9482,0.9489,0
2008-06-10,0.9495,0.9524,0.944,0.9458,0
2008-06-11,0.9457,0.9492,0.9435,0.9478,0
2008-06-12,0.948,0.9487,0.9327,0.9356,0
2008-06-13,0.9359,0.9411,0.9334,0.9389,0
2008-06-16,0.9393,0.9424,0.937,0.9402,0
2008-06-17,0.9404,0.9452,0.9389,0.9438,0
2008-06-18,0.9437,0.9473,0.9402,0.9461,0
2008-06-19,0.946,0.9519,0.9447,0.9497,0
2008-06-20,0.9498,0.9566,0.949,0.9532,0
2008-06-23,0.9533,0.956,0.9493,0.9515,0
2008-06-24,0.9516,0.9586,0.95,0.9564,0
2008-06-25,0.9565,0.96,0.9532,0.9587,0
2008-06-26,0.9588,0.9608,0.9551,0.9553,0
2008-06-27,0.9548,0.9633,0.9541,0.961,0
2008-06-30,0.9607,0.9666,0.9553,0.9582,0
2008-07-01,0.9582,0.9593,0.9511,0.9552,0
2008-07-02,0.9551,0.965,0.9533,0.9624,0
2008-07-03,0.9622,0.9632,0.9582,0.9597,0
2008-07-04,0.9598,0.9639,0.9591,0.9634,0
2008-07-07,0.9626,0.9633,0.9516,0.9558,0
2008-07-08,0.9561,0.9564,0.9502,0.9531,0
2008-07-09,0.9532,0.959,0.9475,0.9554,0
2008-07-10,0.9555,0.9639,0.9544,0.9615,0
2008-07-11,0.9614,0.9716,0.9597,0.9662,0
2008-07-14,0.9701,0.9735,0.9663,0.9715,0
2008-07-15,0.9714,0.9849,0.9708,0.9784,0
2008-07-16,0.9785,0.9815,0.9728,0.974,0
2008-07-17,0.9739,0.979,0.9677,0.9732,0
2008-07-18,0.9731,0.9738,0.9701,0.9701,0
2008-07-21,0.9721,0.9772,0.9706,0.9766,0
2008-07-22,0.9768,0.9792,0.9686,0.9714,0
2008-07-23,0.9715,0.9734,0.96,0.9604,0
2008-07-24,0.9605,0.9636,0.9539,0.9583,0
2008-07-25,0.9584,0.9606,0.9545,0.9563,0
2008-07-28,0.9545,0.9594,0.9527,0.9568,0
2008-07-29,0.9567,0.9585,0.9498,0.9521,0
2008-07-30,0.9525,0.9526,0.9412,0.9443,0
2008-07-31,0.9442,0.9475,0.9397,0.9413,0
2008-08-01,0.9413,0.9417,0.9285,0.9291,0
2008-08-04,0.9298,0.9346,0.9286,0.9292,0
2008-08-05,0.9293,0.9297,0.9133,0.9156,0
2008-08-06,0.9153,0.9205,0.9064,0.9089,0
2008-08-07,0.9091,0.9129,0.9046,0.9048,0
2008-08-08,0.9047,0.9073,0.8868,0.8883,0
2008-08-11,0.8864,0.8952,0.8795,0.8818,0
2008-08-12,0.8814,0.8844,0.8703,0.8713,0
2008-08-13,0.8711,0.877,0.8591,0.875,0
2008-08-14,0.8749,0.8795,0.8667,0.8698,0
2008-08-15,0.8704,0.8706,0.8609,0.8662,0
2008-08-18,0.8665,0.8756,0.8653,0.8682,0
2008-08-19,0.8681,0.8733,0.8625,0.8718,0
2008-08-20,0.8719,0.8743,0.8673,0.8726,0
2008-08-21,0.8725,0.8812,0.865,0.8795,0
2008-08-22,0.8796,0.8804,0.8648,0.8664,0
2008-08-25,0.8674,0.8689,0.8614,0.8634,0
2008-08-26,0.8636,0.8646,0.8493,0.8543,0
2008-08-27,0.8541,0.8637,0.8531,0.8583,0
2008-08-28,0.8584,0.8693,0.8576,0.8617,0
2008-08-29,0.8619,0.8658,0.8555,0.8577,0
2008-09-01,0.8562,0.858,0.8481,0.8489,0
2008-09-02,0.8488,0.8533,0.8269,0.8367,0
2008-09-03,0.8368,0.8401,0.8233,0.8354,0
2008-09-04,0.8357,0.8393,0.8133,0.8148,0
2008-09-05,0.8147,0.8222,0.8029,0.8158,0
2008-09-08,0.8328,0.8353,0.8076,0.8147,0
2008-09-09,0.8144,0.8176,0.7982,0.7991,0
2008-09-10,0.7992,0.813,0.7943,0.7962,0
2008-09-11,0.7963,0.8097,0.79,0.8073,0
2008-09-12,0.8066,0.8241,0.8007,0.8236,0
2008-09-15,0.8182,0.8262,0.8011,0.8059,0
2008-09-16,0.8057,0.8058,0.7852,0.7953,0
2008-09-17,0.7954,0.8074,0.7802,0.7841,0
2008-09-18,0.7902,0.8096,0.7866,0.8036,0
2008-09-19,0.8037,0.8361,0.8012,0.8338,0
2008-09-22,0.8369,0.8518,0.8283,0.8435,0
2008-09-23,0.8436,0.8468,0.8279,0.834,0
2008-09-24,0.8346,0.8428,0.8315,0.833,0
2008-09-25,0.8329,0.8425,0.8318,0.8344,0
2008-09-26,0.8341,0.8377,0.824,0.8309,0
2008-09-29,0.8276,0.8329,0.7982,0.7989,0
2008-09-30,0.799,0.8097,0.7868,0.7943,0
2008-10-01,0.7941,0.8019,0.7858,0.7896,0
2008-10-02,0.7899,0.7943,0.7698,0.7728,0
2008-10-03,0.7729,0.7816,0.7712,0.7739,0
2008-10-06,0.7715,0.7719,0.6998,0.7102,0
2008-10-07,0.7104,0.7352,0.7025,0.7118,0
2008-10-08,0.7123,0.7147,0.6445,0.6722,0
2008-10-09,0.6723,0.7133,0.6647,0.6876,0
2008-10-10,0.6875,0.6875,0.633,0.6431,0
2008-10-13,0.6794,0.7,0.6543,0.6971,0
2008-10-14,0.6972,0.7237,0.6936,0.7002,0
2008-10-15,0.7001,0.7076,0.6495,0.6541,0
2008-10-16,0.654,0.6943,0.6521,0.6892,0
2008-10-17,0.6893,0.7009,0.6732,0.6889,0
2008-10-20,0.6913,0.7064,0.6886,0.7032,0
2008-10-21,0.7031,0.7032,0.6707,0.6758,0
2008-10-22,0.6763,0.6825,0.663,0.6712,0
2008-10-23,0.6711,0.6751,0.6528,0.6741,0
2008-10-24,0.674,0.6743,0.6057,0.622,0
2008-10-27,0.6159,0.6246,0.6009,0.6034,0
2008-10-28,0.6036,0.6523,0.6022,0.6494,0
2008-10-29,0.6493,0.6799,0.6338,0.6699,0
2008-10-30,0.6701,0.689,0.6618,0.6742,0
2008-10-31,0.674,0.6753,0.655,0.6677,0
2008-11-03,0.6709,0.6861,0.6642,0.6744,0
2008-11-04,0.6749,0.7015,0.6602,0.6974,0
2008-11-05,0.6972,0.701,0.6767,0.6767,0
2008-11-06,0.6771,0.6901,0.6634,0.6641,0
2008-11-07,0.6643,0.6787,0.6548,0.6742,0
2008-11-10,0.6888,0.6984,0.6652,0.6722,0
2008-11-11,0.672,0.6756,0.6476,0.6559,0
2008-11-12,0.6556,0.6663,0.6348,0.6372,0
2008-11-13,0.6379,0.6683,0.634,0.6645,0
2008-11-14,0.6643,0.6695,0.6464,0.6476,0
2008-11-17,0.6388,0.6598,0.6374,0.6464,0
2008-11-18,0.6462,0.6576,0.6411,0.6505,0
2008-11-19,0.6507,0.6594,0.6361,0.6367,0
2008-11-20,0.6368,0.6417,0.6076,0.6113,0
2008-11-21,0.6112,0.6329,0.6077,0.6324,0
2008-11-24,0.636,0.6555,0.6232,0.6551,0
2008-11-25,0.655,0.6617,0.6332,0.6501,0
2008-11-26,0.6503,0.6551,0.6429,0.6493,0
2008-11-27,0.6489,0.6605,0.6478,0.6552,0
2008-11-28,0.6548,0.6596,0.6491,0.6546,0
2008-12-01,0.6512,0.6539,0.6372,0.6386,0
2008-12-02,0.6385,0.6492,0.6334,0.644,0
2008-12-03,0.6442,0.6512,0.6396,0.6501,0
2008-12-04,0.6503,0.6535,0.6395,0.6429,0
2008-12-05,0.6431,0.6489,0.6294,0.6462,0
2008-12-08,0.6464,0.669,0.6459,0.6648,0
2008-12-09,0.6647,0.6649,0.6494,0.658,0
2008-12-10,0.6579,0.664,0.6521,0.6562,0
2008-12-11,0.6555,0.6797,0.6548,0.6706,0
2008-12-12,0.6704,0.673,0.6486,0.6645,0
2008-12-15,0.6623,0.6746,0.6619,0.6704,0
2008-12-16,0.6699,0.6986,0.6667,0.6927,0
2008-12-17,0.6932,0.7078,0.6863,0.7054,0
2008-12-18,0.7053,0.7139,0.6765,0.6871,0
2008-12-19,0.6873,0.6927,0.6766,0.6805,0
2008-12-22,0.6808,0.6893,0.6799,0.6832,0
2008-12-23,0.6835,0.6852,0.6771,0.6785,0
2008-12-24,0.6787,0.6839,0.6756,0.6821,0
2008-12-26,0.6841,0.6873,0.6801,0.6837,0
2008-12-29,0.6846,0.6968,0.684,0.6862,0
2008-12-30,0.6864,0.6941,0.6858,0.6911,0
2008-12-31,0.6912,0.7072,0.6853,0.7062,0
2009-01-02,0.6972,0.7117,0.6915,0.7114,0
2009-01-05,0.7143,0.72,0.7062,0.7141,0
2009-01-06,0.7139,0.7266,0.7033,0.72,0
2009-01-07,0.7198,0.7268,0.7094,0.7128,0
2009-01-08,0.7132,0.7136,0.6957,0.7105,0
2009-01-09,0.7103,0.7123,0.7015,0.7035,0
2009-01-12,0.6995,0.6995,0.6778,0.6806,0
2009-01-13,0.6803,0.6819,0.6576,0.6663,0
2009-01-14,0.6665,0.6809,0.658,0.6595,0
2009-01-15,0.6598,0.6697,0.6538,0.6681,0
2009-01-16,0.6683,0.6795,0.6646,0.6731,0
2009-01-19,0.678,0.6841,0.6654,0.6661,0
2009-01-20,0.6663,0.6683,0.6462,0.6464,0
2009-01-21,0.6465,0.6658,0.6455,0.6636,0
2009-01-22,0.6634,0.6636,0.6491,0.6557,0
2009-01-23,0.6555,0.6586,0.6418,0.6539,0
2009-01-26,0.6532,0.6641,0.6493,0.6623,0
2009-01-27,0.6624,0.6716,0.6572,0.6632,0
2009-01-28,0.6632,0.6728,0.6592,0.6659,0
2009-01-29,0.6659,0.6678,0.6508,0.6514,0
2009-01-30,0.6514,0.6514,0.6344,0.6373,0
2009-02-02,0.6356,0.6366,0.6248,0.6296,0
2009-02-03,0.6297,0.6542,0.6295,0.6501,0
2009-02-04,0.6501,0.653,0.6353,0.6404,0
2009-02-05,0.6404,0.6579,0.6402,0.6511,0
2009-02-06,0.651,0.68,0.6474,0.6751,0
2009-02-09,0.672,0.6849,0.6627,0.6783,0
2009-02-10,0.6782,0.6789,0.6482,0.6553,0
2009-02-11,0.6551,0.66,0.648,0.6545,0
2009-02-12,0.6548,0.6614,0.6427,0.6556,0
2009-02-13,0.6555,0.6641,0.652,0.6567,0
2009-02-16,0.6519,0.6539,0.6475,0.65,0
2009-02-17,0.6501,0.653,0.6332,0.6365,0
2009-02-18,0.6367,0.6432,0.6337,0.6388,0
2009-02-19,0.6387,0.6521,0.6372,0.6453,0
2009-02-20,0.6454,0.6499,0.6353,0.6451,0
2009-02-23,0.6449,0.6546,0.6402,0.642,0
2009-02-24,0.6422,0.6528,0.6389,0.6526,0
2009-02-25,0.6527,0.6553,0.6453,0.647,0
2009-02-26,0.6468,0.655,0.6461,0.6475,0
2009-02-27,0.6476,0.6481,0.6339,0.6384,0
2009-03-02,0.637,0.6383,0.6286,0.6292,0
2009-03-03,0.6293,0.6461,0.6287,0.6371,0
2009-03-04,0.6372,0.6526,0.6286,0.6478,0
2009-03-05,0.6477,0.6485,0.6356,0.6372,0
2009-03-06,0.6371,0.647,0.6368,0.6403,0
2009-03-09,0.6415,0.6449,0.6306,0.6326,0
2009-03-10,0.6325,0.6488,0.6324,0.6472,0
2009-03-11,0.6474,0.6524,0.6399,0.6498,0
2009-03-12,0.6499,0.6577,0.6411,0.6519,0
2009-03-13,0.652,0.6603,0.6516,0.6581,0
2009-03-16,0.6536,0.6636,0.6535,0.6592,0
2009-03-17,0.6591,0.6627,0.6567,0.6625,0
2009-03-18,0.6626,0.6815,0.6565,0.6784,0
2009-03-19,0.6783,0.6942,0.6722,0.6875,0
2009-03-20,0.6876,0.69295,0.685,0.6866300000000000,0
2009-03-23,0.69297,0.70578,0.6903,0.70243,0
2009-03-24,0.70275,0.70916,0.69313,0.6985,0
2009-03-25,0.69852,0.70497,0.69017,0.6974,0
2009-03-26,0.69747,0.7039300000000000,0.6974,0.70195,0
2009-03-27,0.70193,0.70287,0.68655,0.69395,0
2009-03-30,0.69001,0.6924,0.67683,0.68115,0
2009-03-31,0.68106,0.69675,0.67855,0.6907,0
2009-04-01,0.69065,0.6995,0.6855100000000000,0.69776,0
2009-04-02,0.6976,0.7198,0.69731,0.7157400000000000,0
2009-04-03,0.71575,0.72268,0.7057,0.7147400000000000,0
2009-04-06,0.7157,0.72065,0.70781,0.71212,0
2009-04-07,0.71236,0.7168,0.7048800000000000,0.71045,0
2009-04-08,0.71048,0.7127,0.7032,0.7094200000000000,0
2009-04-09,0.70945,0.72015,0.7052,0.71875,0
2009-04-10,0.71873,0.7206100000000000,0.7173,0.71935,0
2009-04-13,0.7217100000000000,0.7322,0.71845,0.73219,0
2009-04-14,0.73218,0.73218,0.71985,0.7211,0
2009-04-15,0.7212,0.72934,0.7145700000000000,0.72725,0
2009-04-16,0.72722,0.73135,0.71375,0.71975,0
2009-04-17,0.71983,0.72273,0.7166900000000000,0.72235,0
2009-04-20,0.7230800000000000,0.72375,0.69515,0.69862,0
2009-04-21,0.69868,0.71285,0.6967800000000000,0.70955,0
2009-04-22,0.70958,0.7115600000000000,0.70017,0.70554,0
2009-04-23,0.7055,0.71545,0.7027400000000000,0.7134700000000000,0
2009-04-24,0.71348,0.72373,0.7105200000000000,0.7223,0
2009-04-27,0.72114,0.72114,0.708,0.70853,0
2009-04-28,0.7085,0.70995,0.6988800000000000,0.70541,0
2009-04-29,0.7054,0.7299400000000000,0.705,0.72363,0
2009-04-30,0.7236600000000000,0.73825,0.72313,0.72493,0
2009-05-01,0.7250300000000000,0.73449,0.724,0.73001,0
2009-05-04,0.73244,0.74093,0.73131,0.74065,0
2009-05-05,0.74064,0.7478100000000000,0.73774,0.74059,0
2009-05-06,0.74061,0.75007,0.73352,0.74673,0
2009-05-07,0.74669,0.76148,0.74573,0.7561400000000000,0
2009-05-08,0.7561400000000000,0.77063,0.75069,0.7683400000000000,0
2009-05-11,0.77072,0.77086,0.75673,0.75776,0
2009-05-12,0.7577,0.7679700000000000,0.7561,0.76466,0
2009-05-13,0.76471,0.77032,0.75066,0.7525,0
2009-05-14,0.75254,0.76165,0.74653,0.7592,0
2009-05-15,0.7591400000000000,0.76066,0.74754,0.74887,0
2009-05-18,0.74998,0.76663,0.74502,0.7646,0
2009-05-19,0.76442,0.7782900000000000,0.7628200000000000,0.7733800000000000,0
2009-05-20,0.77349,0.78081,0.76851,0.7730600000000000,0
2009-05-21,0.77342,0.78003,0.76684,0.7783100000000000,0
2009-05-22,0.77836,0.78666,0.77687,0.7825,0
2009-05-25,0.78217,0.7834,0.7772400000000000,0.78145,0
2009-05-26,0.78157,0.78813,0.77027,0.78662,0
2009-05-27,0.78663,0.78899,0.77428,0.77605,0
2009-05-28,0.77603,0.78677,0.77558,0.78405,0
2009-05-29,0.78403,0.8014,0.78292,0.80075,0
2009-06-01,0.80273,0.81518,0.79901,0.81019,0
2009-06-02,0.81018,0.8229800000000000,0.80502,0.82037,0
2009-06-03,0.8204100000000000,0.82626,0.7931700000000000,0.79975,0
2009-06-04,0.79972,0.80895,0.79128,0.80179,0
2009-06-05,0.80173,0.81205,0.79165,0.79304,0
2009-06-08,0.7934400000000000,0.7985300000000000,0.78268,0.78918,0
2009-06-09,0.78915,0.80424,0.78528,0.80125,0
2009-06-10,0.8013100000000000,0.8134100000000000,0.79666,0.80145,0
2009-06-11,0.80143,0.82363,0.80128,0.81872,0
2009-06-12,0.81879,0.8211200000000000,0.80574,0.81216,0
2009-06-15,0.80845,0.8099,0.7903600000000000,0.79448,0
2009-06-16,0.79452,0.8067,0.78593,0.79205,0
2009-06-17,0.79203,0.79964,0.78495,0.79289,0
2009-06-18,0.7929,0.8052700000000000,0.7912100000000000,0.7999,0
2009-06-19,0.79994,0.8117800000000000,0.79845,0.80596,0
2009-06-22,0.8049,0.8049,0.785,0.78679,0
2009-06-23,0.78677,0.79784,0.77889,0.7941,0
2009-06-24,0.794,0.80543,0.79162,0.79635,0
2009-06-25,0.7962600000000000,0.80418,0.7933,0.80383,0
2009-06-26,0.80382,0.8086400000000000,0.80238,0.80766,0
2009-06-29,0.8062600000000000,0.80958,0.79832,0.80729,0
2009-06-30,0.8072700000000000,0.81547,0.80389,0.80535,0
2009-07-01,0.8052200000000000,0.81079,0.8023600000000000,0.80911,0
2009-07-02,0.80912,0.8094400000000000,0.79019,0.7905300000000000,0
2009-07-03,0.7905,0.8006,0.7904800000000000,0.7965800000000000,0
2009-07-06,0.79451,0.79793,0.78778,0.79589,0
2009-07-07,0.79587,0.80378,0.7883400000000000,0.7892100000000000,0
2009-07-08,0.78925,0.7892900000000000,0.77222,0.7794800000000000,0
2009-07-09,0.77949,0.78609,0.77532,0.78341,0
2009-07-10,0.7833900000000000,0.78481,0.77384,0.77853,0
2009-07-13,0.7789,0.78422,0.7702600000000000,0.7840200000000000,0
2009-07-14,0.78405,0.79468,0.7812,0.79445,0
2009-07-15,0.79448,0.8055100000000000,0.7923,0.80303,0
2009-07-16,0.8031,0.80703,0.79597,0.8051,0
2009-07-17,0.80504,0.80513,0.79705,0.80209,0
2009-07-20,0.8025,0.81791,0.8022600000000000,0.8156,0
2009-07-21,0.81565,0.8192,0.80892,0.81688,0
2009-07-22,0.81688,0.82119,0.80989,0.81585,0
2009-07-23,0.8157800000000000,0.8221,0.8106300000000000,0.813,0
2009-07-24,0.81304,0.81879,0.81224,0.81696,0
2009-07-27,0.81823,0.82585,0.81442,0.8230200000000000,0
2009-07-28,0.8229,0.8337200000000000,0.81994,0.8263800000000000,0
2009-07-29,0.82629,0.8277200000000000,0.8124400000000000,0.8167800000000000,0
2009-07-30,0.81677,0.8285300000000000,0.8142,0.82491,0
2009-07-31,0.8249,0.8364800000000000,0.8236100000000000,0.8356100000000000,0
2009-08-03,0.83554,0.84395,0.8338400000000000,0.8417,0
2009-08-04,0.8415800000000000,0.8468700000000000,0.8385,0.84362,0
2009-08-05,0.8436100000000000,0.84519,0.8361200000000000,0.8407600000000000,0
2009-08-06,0.8407600000000000,0.8458900000000000,0.8367900000000000,0.8396300000000000,0
2009-08-07,0.8396,0.84495,0.8344800000000000,0.83706,0
2009-08-10,0.8339200000000000,0.84296,0.8330300000000000,0.83768,0
2009-08-11,0.8376400000000000,0.8388200000000000,0.8275600000000000,0.8288400000000000,0
2009-08-12,0.82893,0.83691,0.81797,0.8338,0
2009-08-13,0.83383,0.8452300000000000,0.83296,0.84155,0
2009-08-14,0.84154,0.8476800000000000,0.82745,0.83235,0
2009-08-17,0.8296600000000000,0.83144,0.81548,0.8206100000000000,0
2009-08-18,0.8206,0.82735,0.8194100000000000,0.8259800000000000,0
2009-08-19,0.8260300000000000,0.83126,0.8175,0.82999,0
2009-08-20,0.83001,0.8332300000000000,0.8268700000000000,0.83116,0
2009-08-21,0.8310800000000000,0.83945,0.82157,0.8345900000000000,0
2009-08-24,0.83775,0.8428200000000000,0.8357700000000000,0.8374,0
2009-08-25,0.83742,0.8425800000000000,0.83365,0.8341700000000000,0
2009-08-26,0.83416,0.8386100000000000,0.82524,0.82678,0
2009-08-27,0.8268,0.8416,0.8237700000000000,0.8387,0
2009-08-28,0.83867,0.84696,0.83778,0.84091,0
2009-08-31,0.8422800000000000,0.8456800000000000,0.83385,0.84336,0
2009-09-01,0.8433,0.8448,0.8245,0.8263,0
2009-09-02,0.8265,0.8372,0.8239,0.8336,0
2009-09-03,0.8336,0.8425,0.8315,0.8393,0
2009-09-04,0.8393,0.8534,0.8378,0.8503,0
2009-09-07,0.8514,0.8576,0.851,0.8553,0
2009-09-08,0.8553,0.8656,0.8528,0.8618,0
2009-09-09,0.8617,0.8667,0.8565,0.8627,0
2009-09-10,0.8625,0.8644,0.8545,0.8633,0
2009-09-11,0.8632,0.8674,0.8606,0.8633,0
2009-09-14,0.8621,0.863,0.8543,0.8621,0
2009-09-15,0.862,0.8645,0.8563,0.863,0
2009-09-16,0.8631,0.8748,0.8628,0.8727,0
2009-09-17,0.8728,0.8775,0.869,0.872,0
2009-09-18,0.8719,0.872,0.8653,0.8674,0
2009-09-21,0.8659,0.8681,0.859,0.8624,0
2009-09-22,0.8626,0.8758,0.8626,0.8737,0
2009-09-23,0.8736,0.8788,0.8657,0.8662,0
2009-09-24,0.8667,0.8769,0.8619,0.8655,0
2009-09-25,0.8656,0.8712,0.8607,0.8679,0
2009-09-28,0.8665,0.8755,0.8586,0.8723,0
2009-09-29,0.8722,0.8761,0.8675,0.8712,0
2009-09-30,0.8711,0.8846,0.8708,0.8837,0
2009-10-01,0.8835,0.8858,0.8676,0.8697,0
2009-10-02,0.87,0.8712,0.8567,0.865,0
2009-10-05,0.8654,0.8796,0.8646,0.8778,0
2009-10-06,0.8776,0.8919,0.8758,0.8906,0
2009-10-07,0.8907,0.895,0.8865,0.8905,0
2009-10-08,0.8904,0.9088,0.89,0.9068,0
2009-10-09,0.9067,0.9083,0.9012,0.9037,0
2009-10-12,0.9038,0.9082,0.8984,0.9069,0
2009-10-13,0.907,0.9125,0.9032,0.9088,0
2009-10-14,0.9089,0.9159,0.9052,0.9156,0
2009-10-15,0.9157,0.9227,0.9146,0.9203,0
2009-10-16,0.9204,0.9269,0.9124,0.9164,0
2009-10-19,0.9148,0.9293,0.9112,0.9288,0
2009-10-20,0.9289,0.931,0.9181,0.9237,0
2009-10-21,0.9238,0.9326,0.9192,0.9266,0
2009-10-22,0.9267,0.9298,0.9185,0.9264,0
2009-10-23,0.9265,0.9295,0.9198,0.9223,0
2009-10-26,0.9217,0.9275,0.9125,0.9158,0
2009-10-27,0.9159,0.9217,0.9121,0.9162,0
2009-10-28,0.9163,0.9206,0.8961,0.8998,0
2009-10-29,0.8999,0.9181,0.8942,0.9154,0
2009-10-30,0.91545,0.9174200000000000,0.8977200000000000,0.8997300000000000,0
2009-11-02,0.89599,0.91206,0.8953400000000000,0.90445,0
2009-11-03,0.90446,0.90895,0.8915700000000000,0.90248,0
2009-11-04,0.9025200000000000,0.91427,0.89769,0.9094400000000000,0
2009-11-05,0.90948,0.9123400000000000,0.9023900000000000,0.9096,0
2009-11-06,0.9095800000000000,0.9197300000000000,0.9092400000000000,0.91875,0
